ID1,ID2,time
389876,200594,57237972
167266,200594,57284463
167266,389876,57284463
167266,18400,57284463
167266,73561,57284463
167266,327270,57284463
167266,18400,57284667
389876,327270,57287759
389876,233925,57287759
167266,200594,57290190
167266,200594,57290327
167266,200594,57290345
389876,146531,57323566
389876,146531,57323774
151530,73561,57341386
167266,73561,57369773
167266,73561,57369777
389876,12033,57369978
389876,73561,57376768
151530,38961,57382732
151530,12033,57382732
151530,73561,57382732
151530,146531,57382732
151530,18400,57382732
151530,200594,57382732
151530,146531,57422451
151530,178350,57422451
151530,12033,57422451
151530,101383,57422451
151530,52245,57422451
151530,207450,57422451
151530,200594,57422451
389876,73561,57486243
389876,12033,57646307
151530,12033,57678680
389876,12033,57719901
389876,18400,57753262
389876,327270,57835748
389876,35637,57906785
389876,35637,57906823
389876,178565,57909226
16881,12033,58010352
427037,73561,58322140
151530,52245,58366685
431009,12033,58451712
389876,12033,58480826
431009,145465,58519129
151530,287275,58538788
167266,151530,58580304
151530,287275,58586546
151530,233925,58586546
389876,12033,58665310
389876,146531,58666737
389876,146531,58669101
151530,207450,58795607
431009,200594,58971099
151530,200594,59088302
151530,12033,59107323
151530,200594,59107323
151530,38961,59266240
431009,327270,59276409
389876,12033,59359395
182717,12033,59390369
182717,12033,59395308
431009,145465,59437941
389876,12033,59445895
389876,151530,59460908
167266,73561,59463018
389876,12033,59475532
431009,12033,59487727
431009,145465,59521721
431009,151530,59521924
167266,73561,59533081
167266,73561,59535128
167266,73561,59535487
389876,327270,59540702
167266,73561,59541187
167266,73561,59541791
389876,18400,59546311
389876,35637,59548523
389876,151530,59548523
379847,207450,59638196
136797,151530,59640466
427037,151530,59652289
427037,128781,59652445
427037,73561,59652495
427037,149295,59652534
427037,12033,59652655
151530,327270,59690596
431009,145465,59691739
427037,35637,59706701
427037,128781,59721113
427037,73561,59721113
427037,149295,59721113
431009,12033,59746154
389876,151530,59785300
167266,73561,59827383
151530,207450,59850489
151530,146531,59850489
145970,207450,59850801
182717,12033,59878239
427037,12033,59881302
431009,12033,59916472
389876,151530,59987543
167266,200594,60052076
389876,327270,60053786
427037,12033,60054455
151530,38961,60065398
151530,23824,60065398
151530,32392,60065398
151530,200594,60065398
151530,143852,60065398
167266,73561,60066705
167266,327270,60084113
389876,327270,60134809
389876,12033,60134809
427037,149295,60134969
389876,38961,60146170
389876,12033,60146692
389876,38961,60146692
167266,200594,60241585
162625,427037,60246015
167266,200594,60253832
389876,32392,60254833
389876,12033,60254967
389876,200594,60254967
389876,32392,60255073
389876,327270,60255241
389876,32392,60256022
389876,200594,60256439
389876,200594,60256626
427037,12033,60256645
389876,200594,60256794
389876,200594,60256993
389876,200594,60257286
389876,12033,60257286
389876,200594,60257492
389876,32392,60257492
162625,32392,60257785
162625,32392,60257890
162625,12033,60258098
162625,32392,60258098
162625,200594,60258098
389876,12033,60258655
389876,327270,60258655
389876,12033,60258889
389876,12033,60258997
389876,73561,60258997
389876,149295,60260928
389876,35637,60260928
389876,327270,60260928
389876,200594,60301163
167266,200594,60306580
162625,32392,60328578
162625,178565,60328808
162625,327270,60328808
431009,200594,60335496
427037,128781,60394277
427037,116473,60396346
427037,149295,60396346
427037,12033,60396469
427037,178565,60396469
427037,12033,60396490
427037,178565,60396490
427037,12033,60396549
427037,250329,60396549
427037,128781,60396556
427037,35637,60396919
427037,149295,60396919
427037,128781,60396925
427037,73561,60396925
427037,151530,60397003
162625,47525,60397033
162625,327270,60397033
162625,73561,60397033
162625,178565,60397033
162625,128781,60397033
427037,125965,60397102
427037,116473,60397444
427037,162625,60397449
389876,146531,60405195
431009,145465,60487324
389876,73561,60571295
389876,73561,60571428
389876,12033,60571453
431009,145465,60588673
431009,101383,60646750
427037,149295,60656557
427037,128781,60656557
427037,149295,60658904
427037,128781,60658904
427037,73561,60663412
151530,12033,60683894
151530,125965,60683894
151530,18400,60683894
431009,145465,60733615
162625,32392,60741700
162625,125965,60741726
162625,32392,60743427
427037,128781,60745305
427037,149295,60745305
16881,178350,60753364
16881,12033,60753364
16881,38961,60753364
151530,12033,60815581
431009,12033,60820439
162625,125965,60820848
427037,128781,60824360
427037,149295,60824785
427037,128781,60824785
379847,207450,60826496
379847,143852,60826496
379847,312812,60826496
167266,327270,60830447
167266,73561,60839949
167266,73561,60839956
162625,32392,60847789
162625,32392,60848104
162625,125965,60849177
427037,149295,60857313
427037,128781,60857313
427037,149295,60861475
427037,128781,60861475
427037,167266,60865181
427037,233925,60865181
427037,128781,60865705
427037,149295,60865705
431009,327270,60875218
431009,12033,60903996
167266,233925,60910156
167266,327270,60910156
167266,233925,60910664
427037,167266,60912760
427037,233925,60912760
167266,327270,60913016
167266,151530,60913318
167266,146531,60918412
162625,125965,60919622
427037,128781,60921714
427037,149295,60921714
151530,167266,60924328
162625,160229,60934680
162625,160229,60935280
162625,178565,60935280
162625,160229,60935382
162625,160229,60935556
162625,178565,60935556
162625,160229,60935619
162625,250329,60935619
162625,178565,60935997
162625,160229,60935997
162625,160229,60936084
162625,160229,60936281
162625,160229,60936334
162625,160229,60936517
162625,250329,60936517
162625,160229,60936648
162625,178565,60936648
162625,160229,60936847
162625,160229,60937064
162625,178565,60937064
162625,160229,60937295
162625,178565,60937295
162625,160229,60937351
162625,178565,60937351
96599,160229,60938158
162625,73561,60938621
96599,160229,60938663
162625,160229,60938710
162625,118874,60938710
162625,73561,60938710
162625,128781,60938710
167266,200594,60940398
96599,160229,60944888
96599,162625,60944888
167266,200594,60945989
162625,178565,60959773
427037,178565,60996828
427037,160229,60996828
427037,149295,60999057
427037,128781,60999057
427037,327270,60999057
427037,160229,60999066
427037,178565,60999066
427037,160229,60999115
427037,178565,60999115
431009,12033,61013754
96599,178565,61020629
96599,160229,61020629
16881,146531,61031832
16881,38961,61031832
16881,23824,61031832
16881,178350,61031832
16881,207450,61031832
431009,250329,61189235
431009,146531,61251719
431009,52245,61251911
167266,327270,61257422
427037,167266,61261004
167266,73561,61275196
167266,73561,61278239
167266,431009,61278239
167266,12033,61278239
167266,327270,61297102
167266,233925,61297102
431009,167266,61334874
427037,233925,61346132
427037,167266,61346132
427037,167266,61348300
427037,233925,61348300
167266,233925,61362804
167266,327270,61362804
167266,233925,61369982
167266,327270,61369982
167266,200594,61373663
167266,200594,61373870
167266,327270,61382837
167266,233925,61382837
167266,327270,61433505
167266,233925,61433505
167266,233925,61433694
167266,327270,61433694
427037,233925,61433843
427037,167266,61433843
162625,178565,61434106
167266,287275,61435033
167266,73561,61435033
427037,233925,61441056
427037,167266,61441056
427037,233925,61447474
427037,167266,61447474
427037,167266,61465118
427037,233925,61465118
167266,233925,61465146
167266,427037,61465146
427037,233925,61467404
427037,167266,61467404
167266,427037,61467513
167266,233925,61467513
167266,327270,61469206
167266,73561,61469206
167266,250329,61469226
167266,327270,61469251
167266,73561,61469251
167266,409527,61469271
167266,250329,61469417
167266,327270,61469618
167266,250329,61469618
167266,427037,61469618
167266,233925,61469666
167266,327270,61469666
167266,73561,61469752
167266,327270,61469752
167266,327270,61469797
167266,233925,61470026
427037,207450,61470301
427037,73561,61470301
427037,250329,61470594
427037,167266,61470594
427037,128781,61470609
427037,167266,61470609
427037,233925,61470609
427037,149295,61470644
427037,167266,61470651
427037,250329,61470651
427037,327270,61470688
427037,167266,61470688
427037,250329,61470688
427037,327270,61470903
427037,250329,61470903
427037,327270,61470955
427037,178565,61470955
167266,327270,61508603
431009,151530,61517024
151530,287275,61546857
151530,233925,61546857
151530,73561,61598721
427037,73561,61605923
427037,73561,61606025
427037,207450,61606025
346523,101383,61612578
346523,101383,61612602
167266,287275,61613785
431009,146531,61731190
431009,12033,61731190
431009,12033,61731546
16881,12033,61808286
431009,12033,61818184
431009,145465,61912227
151530,287275,61939137
427037,149295,61946134
167266,327270,61946230
167266,207450,61946230
167266,73561,61946230
167266,12033,61957215
167266,12033,61957307
167266,73561,61962073
427037,207450,61962135
427037,73561,61962135
346523,101383,61962835
167266,233925,61963580
167266,287275,61963580
346523,136434,61967995
346523,101383,61967995
162625,178565,62030818
167266,73561,62032545
167266,101383,62034926
167266,327270,62035238
167266,207450,62035238
167266,73561,62035238
167266,38961,62035642
162625,32392,62036202
162625,160229,62036231
167266,101383,62037280
167266,146531,62040363
167266,73561,62041933
167266,146531,62044757
167266,146531,62045656
167266,146531,62045977
427037,207450,62074307
427037,178565,62074307
427037,207450,62074329
427037,327270,62074329
427037,128781,62074329
427037,178565,62074343
427037,207450,62074343
427037,128781,62074546
427037,73561,62074546
427037,178565,62075176
427037,73561,62075176
427037,207450,62075176
427037,327270,62075176
427037,128781,62075188
427037,327270,62075188
427037,207450,62075188
427037,327270,62075212
427037,128781,62075212
427037,101383,62075212
427037,73561,62075212
427037,207450,62075212
427037,73561,62075218
427037,128781,62075218
151530,52245,62080470
431009,12033,62081522
96599,178565,62084172
162625,32392,62117957
16881,18400,62118229
162625,32392,62118347
167266,101383,62125087
167266,200594,62129708
167266,73561,62129811
167266,287275,62132678
167266,233925,62132678
346523,18400,62139687
346523,101383,62141997
167266,146531,62201745
167266,73561,62201745
167266,146531,62201918
167266,146531,62202960
167266,73561,62202960
16881,12033,62203303
167266,146531,62211592
167266,287275,62214107
167266,431009,62214107
167266,12033,62214218
167266,12033,62214268
167266,250329,62214919
162625,287275,62217831
167266,146531,62226840
167266,146531,62226998
167266,146531,62227026
167266,207450,62227516
167266,146531,62227516
389876,327270,62296504
167266,146531,62297405
167266,146531,62297420
167266,146531,62297657
167266,146531,62305901
167266,146531,62305929
167266,146531,62305952
167266,146531,62311810
167266,146531,62318122
167266,73561,62318122
167266,200594,62318337
167266,200594,62318631
167266,200594,62318844
167266,200594,62318943
167266,146531,62326874
431009,12033,62327448
431009,146531,62327448
346523,101383,62337524
389876,52245,62390901
389876,146531,62392737
389876,207450,62396119
389876,146531,62396119
431009,12033,62424158
431009,32392,62424158
151530,287275,62481477
151530,128781,62481477
389876,12033,62487780
431009,145465,62512557
389876,207450,62513366
389876,146531,62537423
167266,146531,62542332
167266,73561,62551285
167266,146531,62551285
151530,327270,62591877
431009,12033,62602730
427037,143852,62639799
389876,200594,62641260
389876,167266,62641260
431009,200594,62644046
431009,145465,62644196
167266,200594,62645947
346523,143852,62648013
167266,389876,62652081
167266,200594,62652081
427037,143852,62656923
431009,200594,62673327
431009,73561,62673327
431009,12033,62673327
431009,146531,62673327
167266,200594,62674255
167266,146531,62674384
167266,146531,62674452
167266,125965,62674728
167266,146531,62674934
167266,200594,62675060
167266,146531,62675060
167266,125965,62675107
167266,200594,62675208
167266,200594,62675221
167266,200594,62675333
167266,12033,62675333
167266,200594,62675344
167266,431009,62675344
151530,146531,62675742
151530,200594,62675742
167266,146531,62675864
167266,200594,62676118
167266,200594,62676170
167266,146531,62676333
346523,101383,62676433
427037,143852,62676760
431009,200594,62676843
182717,146531,62679767
182717,146531,62679807
16881,200594,62712342
