,ID1,ID2,time,trapping_session
3992,59125105,67278087,1121,30
1056,67101622,62321379,1121,30
2606,67061816,62823281,1121,30
1055,67101622,62376536,1121,30
3929,59616560,59267314,1121,30
5692,59086556,59267314,1121,30
5105,59609794,62051551,1121,30
1054,67101622,62267327,1121,30
1887,53118527,59096552,1121,30
360,62095606,62297348,1121,30
5122,62321379,62379364,1121,30
5123,62321379,62347528,1121,30
2607,67061816,62823281,1121,30
5124,59577059,62831809,1121,30
359,62095606,62297348,1121,30
2608,67061816,62823281,1121,30
950,67273541,62070364,1121,30
358,62095606,62335547,1121,30
357,62095606,66874531,1121,30
1888,53118527,62343032,1121,30
1889,53118527,59096552,1121,30
5891,62347528,62258598,1121,30
5890,62347528,62070364,1121,30
1890,53118527,59096552,1121,30
1898,62359106,59579594,1121,30
3657,59796551,59579594,1121,30
1899,62359106,59796551,1121,30
1900,62359106,59267620,1121,30
967,62784331,67072840,1121,30
968,62784331,62316327,1121,30
969,62784331,62376035,1121,30
1901,62359106,59579594,1121,30
1902,62359106,59796551,1121,30
815,59556553,59577059,1121,30
1663,59270568,59267620,1121,30
1662,59270568,59267620,1121,30
4841,59093318,59267314,1140,31
1664,59270568,62823281,1140,31
1892,53118527,62290614,1140,31
1891,53118527,53583123,1140,31
1944,62342811,62337513,1140,31
4784,62779610,62337513,1140,31
5892,62347528,62070364,1140,31
2274,59787106,67278087,1140,31
1665,59270568,61810269,1140,31
816,59556553,53583123,1140,31
2671,62376035,62814337,1140,31
2670,62376035,62814337,1140,31
3995,59125105,62574632,1140,31
3994,59125105,67278087,1140,31
3993,59125105,59093318,1140,31
2669,62376035,62814337,1140,31
2668,62376035,62070364,1140,31
5074,62632584,67278087,1140,31
1098,62104581,59093318,1140,31
1097,62104581,59093318,1140,31
1942,62342811,62337513,1140,31
6059,62823281,59579594,1140,31
1943,62342811,62779610,1140,31
818,59556553,59577059,1140,31
4842,59093318,59267314,1140,31
817,59556553,62101550,1140,31
5076,62632584,62070364,1140,31
5075,62632584,62347528,1140,31
4941,62337513,59579594,1140,31
5077,62632584,62070364,1148,32
819,59556553,59577059,1148,32
820,59556553,53583123,1148,32
1946,62342811,62779610,1148,32
6043,67287855,53583123,1148,32
2672,62376035,62814337,1148,32
6042,67287855,53583123,1148,32
2673,62376035,62814337,1148,32
1948,62342811,62779610,1148,32
5125,59577059,53583123,1148,32
1947,62342811,62779610,1148,32
1945,62342811,62823281,1148,32
5531,67278087,62823281,1148,32
5532,67278087,62823281,1148,32
1893,53118527,62632584,1148,32
1894,53118527,67287855,1148,32
1895,53118527,67076026,1148,32
4843,59093318,62070364,1148,32
4785,62779610,62823281,1158,33
1896,53118527,67076026,1158,33
4844,59093318,62070364,1158,33
2677,62376035,67854119,1180,35
341,66830577,67023588,1180,35
5670,67057333,66828259,1180,35
2674,62376035,62070364,1181,34
5533,67278087,62070364,1181,34
2676,62376035,67033791,1181,34
2675,62376035,67278087,1181,34
5534,67278087,62070364,1181,34
4845,59093318,62070364,1181,34
2165,44885793,44009869,119,4
5989,47028815,46874000,119,4
861,43852521,43807529,119,4
2609,47032380,47098109,119,4
787,47088299,46872307,119,4
3756,46877819,47009346,119,4
4158,47009346,47062068,119,4
2164,44885793,47024350,119,4
2163,44885793,44009869,119,4
1722,47089079,47028815,119,4
2909,47090010,47012059,119,4
1418,47056065,47044612,119,4
6052,47061852,47045856,119,4
748,47014519,44047827,119,4
747,47014519,43852521,119,4
6053,47061852,47046084,119,4
746,47014519,47062362,119,4
745,47014519,43807529,119,4
3755,46877819,47046050,119,4
113,47014031,43613772,119,4
744,47014519,44047827,119,4
743,47014519,47043046,119,4
742,47014519,47048073,119,4
2910,47090010,46863127,119,4
4157,47009346,47046050,119,4
2503,46893032,47020302,119,4
112,47014031,47043090,119,4
111,47014031,47043090,119,4
1717,47089079,46893032,119,4
4156,47009346,47046050,119,4
4253,46853792,44006108,119,4
1252,44885098,43807529,119,4
2502,46893032,47069772,119,4
2501,46893032,46864371,119,4
2500,46893032,47028815,119,4
1253,44885098,47062362,119,4
1254,44885098,43807529,119,4
1718,47089079,47028815,119,4
257,47022270,47062068,119,4
5990,47028815,46874000,119,4
4254,46853792,47043046,119,4
4255,46853792,47050813,119,4
4256,46853792,46886775,119,4
4257,46853792,47087316,119,4
4258,46853792,47050813,119,4
4259,46853792,47045813,119,4
2166,44885793,47024350,119,4
1719,47089079,46893032,119,4
5800,46864371,47069772,119,4
5157,43807529,47062362,119,4
1090,47023098,47045813,119,4
5156,43807529,47062362,119,4
256,47022270,47046050,119,4
255,47022270,47009346,119,4
1419,47056065,47044612,119,4
2285,47089528,47043554,119,4
2286,47089528,47065003,119,4
4939,47043046,47026785,119,4
1720,47089079,47028815,119,4
2789,47098109,47082342,119,4
2788,47098109,47069772,119,4
2787,47098109,47082342,119,4
2786,47098109,47069772,119,4
2287,47089528,47050606,119,4
1255,44885098,47062362,119,4
3690,47058031,47001539,119,4
2627,44886079,47043046,119,4
3161,47082082,47091597,119,4
3160,47082082,44006108,119,4
3159,47082082,46853792,119,4
3158,47082082,46886775,119,4
3157,47082082,47050813,119,4
4940,47043046,47043090,119,4
2617,47032380,47082342,119,4
2616,47032380,47069772,119,4
2615,47032380,47098109,119,4
6088,47062068,47046050,119,4
2614,47032380,47082342,119,4
2613,47032380,47069772,119,4
2612,47032380,47098109,119,4
1214,44065887,47061852,119,4
1213,44065887,47046084,119,4
1212,44065887,47080816,119,4
1211,44065887,47045856,119,4
6115,47045813,47087316,119,4
2611,47032380,47082342,119,4
4600,47050813,47045813,119,4
6004,44882590,46874000,119,4
443,43827527,47056065,119,4
444,43827527,47044612,119,4
445,43827527,47056065,119,4
446,43827527,47044612,119,4
3691,47058031,47001539,119,4
3156,47082082,46877819,119,4
3155,47082082,46853792,119,4
3692,47058031,47001539,119,4
3693,47058031,47044562,119,4
3694,47058031,47001539,119,4
6122,47045856,47046084,119,4
6005,44882590,46874000,119,4
1771,46810610,47089528,119,4
1210,44065887,47061852,119,4
1209,44065887,47046084,119,4
1208,44065887,47080816,119,4
1207,44065887,47045856,119,4
1206,44065887,47061852,119,4
3408,47082342,47069772,119,4
3409,47082342,47069772,119,4
4418,46886775,47050813,119,4
4417,46886775,47050813,119,4
4401,47050606,46863125,119,4
4400,47050606,47037635,119,4
4399,47050606,47043554,119,4
3435,47098771,47046608,119,4
3436,47098771,47028035,119,4
1205,44065887,47046084,119,4
3752,46877819,46853792,119,4
4398,47050606,47043554,119,4
3753,46877819,47050813,119,4
3754,46877819,46886775,119,4
5139,46863127,47012059,119,4
1360,47006886,47091597,119,4
5138,46863125,47037635,119,4
1204,44065887,47080816,119,4
1203,44065887,47045856,119,4
2004,47089340,47045260,119,4
22,47071260,43827527,119,4
21,47071260,47044612,119,4
20,47071260,47056065,119,4
19,47071260,47089340,119,4
18,47071260,47045260,119,4
2610,47032380,47069772,119,4
3871,46861564,47070583,119,4
3872,46861564,46853792,119,4
3873,46861564,47087316,119,4
3874,46861564,47050813,119,4
3875,46861564,47045813,119,4
1202,44065887,47061852,119,4
1201,44065887,47046084,119,4
1200,44065887,47080816,119,4
1199,44065887,47045856,119,4
2389,47065003,47037772,119,4
2390,47065003,47003596,119,4
2391,47065003,47043554,119,4
592,47055307,47015879,119,4
2392,47065003,47050606,119,4
1174,44024894,44885793,119,4
1613,47048073,47043046,119,4
1359,47006886,47082082,119,4
1358,47006886,46877819,119,4
4989,47043090,47026785,119,4
1175,44024894,47024350,119,4
1526,47080816,47061852,119,4
4990,47043090,43613772,119,4
3268,47098559,46853792,119,4
3269,47098559,46853792,119,4
2626,44886079,46874000,119,4
4599,47050813,47087316,119,4
535,47047066,47089079,119,4
1525,47080816,47046084,119,4
1524,47080816,47045856,119,4
534,47047066,47028815,119,4
533,47047066,46893032,119,4
532,47047066,47089079,119,4
531,47047066,47028815,119,4
1171,44024894,47024350,119,4
1172,44024894,44885793,119,4
1173,44024894,44009869,119,4
1721,47089079,46893032,119,4
530,47047066,46893032,119,4
529,47047066,47089079,119,4
528,47047066,47028815,119,4
527,47047066,46893032,119,4
2857,66840854,67854119,1207,36
5671,67057333,66846037,1207,36
5672,67057333,66846037,1215,37
5673,67057333,66828259,1215,37
5674,67057333,66813831,1215,37
5675,67057333,66828259,1215,37
5676,67057333,66813831,1215,37
5797,66828259,66813831,1215,37
2095,67258117,67057333,1225,38
2096,67258117,67057333,1225,38
2064,67053296,66870774,1225,38
5126,67023588,62781011,1235,39
5828,66869356,68066870,1235,39
5829,66869356,68066870,1245,40
2167,44885793,43873266,128,5
5993,47020637,47046050,128,5
258,47022270,47098109,128,5
4159,47009346,47046050,128,5
4160,47009346,47062068,128,5
2168,44885793,46880894,128,5
2169,44885793,43873266,128,5
862,43852521,44024894,128,5
4657,47059065,46872307,128,5
4675,47059085,47022033,128,5
2906,47016275,47044612,128,5
2907,47016275,47022033,128,5
2908,47016275,47059085,128,5
2618,47032380,47050606,128,5
863,43852521,44024894,128,5
539,47047066,46893032,128,5
5809,47044612,47061852,128,5
2410,47089587,46880894,128,5
2409,47089587,44009869,128,5
5808,47020028,46874000,128,5
5807,47020028,44882590,128,5
5537,47084817,47062068,128,5
5536,47084817,47062068,128,5
5806,47020028,46874000,128,5
5158,43807529,47028035,128,5
2734,47024350,47043554,128,5
2735,47024350,46861564,128,5
1176,44024894,43807529,128,5
1177,44024894,44885098,128,5
5159,43807529,47037635,128,5
5160,43807529,47037635,128,5
1178,44024894,43807529,128,5
5805,47020028,44882590,128,5
2425,47015879,46872307,128,5
2408,47089587,43873266,128,5
2407,47089587,43873266,128,5
2406,47089587,47024350,128,5
2405,47089587,46861564,128,5
2404,47089587,47043554,128,5
5801,46864371,47069772,128,5
538,47047066,46893032,128,5
1257,44885098,43807529,128,5
1256,44885098,43807529,128,5
6006,44882590,46874000,128,5
2395,47065003,47019095,128,5
2005,47089340,47059085,128,5
2393,47065003,47065573,128,5
2006,47089340,47044612,128,5
1179,44024894,44885098,128,5
3876,46861564,47043554,128,5
791,47088299,47092105,128,5
790,47088299,47092105,128,5
789,47088299,47092105,128,5
788,47088299,47092105,128,5
1772,46810610,46864371,128,5
1773,46810610,47115009,128,5
1774,46810610,47115009,128,5
115,47014031,47055307,128,5
4266,46853792,47050813,128,5
114,47014031,47055307,128,5
537,47047066,46893032,128,5
536,47047066,46893032,128,5
1216,44065887,47027793,128,5
2170,44885793,46880894,128,5
4260,46853792,47020302,128,5
6134,47037772,47054769,128,5
6133,47037772,47054769,128,5
4261,46853792,47045813,128,5
4262,46853792,47046050,128,5
6132,47037772,47054769,128,5
4263,46853792,47020637,128,5
4264,46853792,47046050,128,5
2171,44885793,43873266,128,5
2172,44885793,47089587,128,5
3065,47065573,47003596,128,5
2173,44885793,43873266,128,5
5420,47019095,46864371,128,5
2174,44885793,46880894,128,5
4265,46853792,47020637,128,5
1091,47023098,46853792,128,5
23,47071260,47089340,128,5
24,47071260,47044612,128,5
25,47071260,47089340,128,5
26,47071260,47059085,128,5
3437,47098771,47070583,128,5
1092,47023098,47045813,128,5
1093,47023098,47027793,128,5
1094,47023098,44065887,128,5
1095,47023098,46853792,128,5
1096,47023098,47045813,128,5
27,47071260,47044612,128,5
2791,47098109,47082342,128,5
2790,47098109,47020028,128,5
2394,47065003,46864371,128,5
2738,47024350,47059065,128,5
2737,47024350,44009869,128,5
2736,47024350,47045260,128,5
447,43827527,47093123,128,5
3411,47082342,47069772,128,5
3410,47082342,47020028,128,5
448,43827527,47016275,128,5
449,43827527,47044612,128,5
5376,47084558,47020028,128,5
5375,47084558,46874000,128,5
450,43827527,47093123,128,5
3139,47090261,46872307,128,5
6116,47045813,47095083,128,5
3138,47090261,47059065,128,5
3137,47090261,46872307,128,5
469,47047018,47090261,128,5
468,47047018,47090261,128,5
467,47047018,47090261,128,5
466,47047018,47090261,128,5
3136,47090261,47059065,128,5
3135,47090261,46872307,128,5
3134,47090261,47059065,128,5
1215,44065887,47027793,128,5
5337,43873266,46880894,128,5
5336,43873266,46880894,128,5
2949,44009869,43873266,128,5
2950,44009869,46880894,128,5
2951,44009869,47045260,128,5
2952,44009869,47098771,128,5
2953,44009869,47070583,128,5
6089,47062068,47046050,128,5
6090,47062068,47046050,128,5
4419,46886775,47045813,138,6
5955,46864850,47045260,138,6
2177,44885793,47062362,138,6
2955,44009869,47043554,138,6
4828,47001895,47020637,138,6
4829,47001895,47020637,138,6
2954,44009869,47043554,138,6
2176,44885793,47024350,138,6
2175,44885793,47024350,138,6
3066,47065573,47003596,138,6
5566,47093123,47045260,138,6
4402,47050606,47003596,138,6
5567,47093123,46864850,138,6
5568,47093123,47045260,138,6
4830,47001895,47020637,138,6
5338,43873266,46880894,138,6
540,47047066,45025592,138,6
541,47047066,45025592,138,6
5339,43873266,46880894,138,6
542,47047066,45025592,138,6
4268,46853792,47050813,138,6
470,47047018,46872307,138,6
4269,46853792,47062068,138,6
6117,47037635,47062362,138,6
3140,47090261,47082127,138,6
3141,47090261,47082127,138,6
4601,47050813,47103258,138,6
4602,47050813,47103258,138,6
451,43827527,47044612,138,6
471,47047018,47082127,138,6
1290,47047824,47106779,138,6
4270,46853792,47020302,138,6
3412,47082342,47069772,138,6
472,47047018,46872307,138,6
4161,47009346,47062068,138,6
3089,47082004,46861564,138,6
3296,47106779,47053369,138,6
5896,47020302,47095083,138,6
3162,47082082,47045813,138,6
3163,47082082,46886775,138,6
5895,47020302,47046050,138,6
866,43852521,47037635,138,6
865,43852521,44885098,138,6
864,43852521,43807529,138,6
29,47071260,47044612,138,6
28,47071260,47093123,138,6
2792,47098109,47016853,138,6
473,47047018,47082127,138,6
3882,46861564,47087324,138,6
474,47047018,43852521,138,6
475,47047018,47088299,138,6
476,47047018,46872307,138,6
477,47047018,47082127,138,6
6129,47095083,47046050,138,6
2793,47098109,47082342,138,6
5894,47020302,47062068,138,6
1289,47047824,47053369,138,6
3881,46861564,46864850,138,6
3088,47082004,47087324,138,6
478,47047018,43852521,138,6
479,47047018,47088299,138,6
1421,47056065,47089340,138,6
1420,47056065,47089340,138,6
3087,47082004,46864850,138,6
3880,46861564,47001895,138,6
3067,47065573,47003596,138,6
3068,47065573,47050606,138,6
3069,47065573,44029513,138,6
1263,44885098,43807529,138,6
3070,47065573,47045260,138,6
2619,47032380,47098109,138,6
2620,47032380,47082342,138,6
2621,47032380,47069772,138,6
2622,47032380,47082342,138,6
2623,47032380,47069772,138,6
2624,47032380,47115009,138,6
1776,46810610,46864371,138,6
2504,46893032,47032380,138,6
2505,46893032,47098109,138,6
2506,46893032,47082342,138,6
2507,46893032,47032380,138,6
2508,46893032,47098109,138,6
2509,46893032,47082342,138,6
2625,47032380,46864371,138,6
1262,44885098,43807529,138,6
1261,44885098,47037635,138,6
2010,47089340,46861564,138,6
1260,44885098,43807529,138,6
2009,47089340,47087324,138,6
2008,47089340,47082004,138,6
3204,47082127,46872307,138,6
3205,47082127,46872307,138,6
3206,47082127,46872307,138,6
2411,47089587,44009869,138,6
2510,46893032,47020302,138,6
2430,47015879,44888033,138,6
561,47088062,47069772,138,6
3879,46861564,47020637,138,6
5569,47093123,47044612,138,6
3878,46861564,47001895,138,6
3877,46861564,47020637,138,6
5161,43807529,47062362,138,6
2429,47015879,44888033,138,6
5162,43807529,47037635,138,6
5163,43807529,47037635,138,6
116,47014031,47050606,138,6
117,47014031,47019095,138,6
118,47014031,43852521,138,6
119,47014031,47050606,138,6
5164,43807529,47037635,138,6
1775,46810610,47115009,138,6
5623,47027793,47045813,138,6
2428,47015879,44888033,138,6
5165,43807529,47062362,138,6
4267,46853792,47050813,138,6
2427,47015879,44888033,138,6
5802,46864371,47069772,138,6
6008,44882590,46874000,138,6
2399,47065003,43873266,138,6
1259,44885098,47037635,138,6
1258,44885098,43807529,138,6
5166,43807529,47037635,138,6
5617,44029513,47044612,138,6
5616,44029513,47044612,138,6
792,47088299,43852521,138,6
793,47088299,47092105,138,6
794,47088299,47092105,138,6
2398,47065003,47001895,138,6
2397,47065003,47020637,138,6
2396,47065003,46861564,138,6
5785,47003596,47103258,138,6
3331,47115009,46864371,138,6
3332,47115009,46864371,138,6
2007,47089340,46864850,138,6
5615,44029513,47045260,138,6
2426,47015879,44888033,138,6
6007,44882590,46874000,138,6
5954,46864850,47087324,138,6
5786,47003596,47045260,149,7
797,47088299,47090261,149,7
796,47088299,46874000,149,7
795,47088299,47090261,149,7
5170,43807529,47037635,149,7
5169,43807529,47062362,149,7
5168,43807529,47037635,149,7
5167,43807529,47062362,149,7
5618,44029513,47045260,149,7
5619,44029513,47045260,149,7
3334,47115009,46864371,149,7
3335,47115009,46864371,149,7
3073,47065573,47045260,149,7
6009,44882590,46874000,149,7
2512,46893032,47069772,149,7
2511,46893032,47069772,149,7
2796,47098109,45019017,149,7
1180,44024894,47028035,149,7
3336,47115009,46864371,149,7
2795,47098109,47020028,149,7
3339,47000336,47020302,149,7
3340,47000336,47020302,149,7
3341,47000336,47020302,149,7
2105,46892811,47020302,149,7
5538,47084817,47046050,149,7
2104,46892811,47000336,149,7
2431,47015879,47053369,149,7
5810,47044612,47095083,149,7
4866,47092105,47037772,149,7
2011,47089340,47093123,149,7
2012,47089340,47093123,149,7
2432,47015879,47053369,149,7
1777,46810610,46893032,149,7
1778,46810610,47069772,149,7
4165,47009346,47020302,149,7
1779,46810610,46893032,149,7
1780,46810610,47069772,149,7
1181,44024894,47015879,149,7
4164,47009346,47046050,149,7
4163,47009346,47084817,149,7
1182,44024894,47015879,149,7
3072,47065573,47003596,149,7
3071,47065573,47050606,149,7
2433,47015879,47053369,149,7
2434,47015879,47053369,149,7
5539,47084817,47020302,149,7
1264,44885098,43807529,149,7
991,43828067,47060056,149,7
4162,47009346,47020302,149,7
483,47047018,47090261,149,7
482,47047018,47088299,149,7
481,47047018,47090261,149,7
480,47047018,47088299,149,7
1422,47056065,47095083,149,7
1423,47056065,47044612,149,7
2794,47098109,45019017,149,7
4434,45019017,47020028,149,7
4273,46853792,47050813,149,7
3167,47082082,46886775,149,7
3166,47082082,47045813,149,7
3165,47082082,46886775,149,7
867,43852521,47093123,149,7
868,43852521,47089340,149,7
3164,47082082,47045813,149,7
2740,47024350,44009869,149,7
5897,47020302,47046050,149,7
2739,47024350,44009869,149,7
4272,46853792,47050813,149,7
5898,47020302,47046050,149,7
5899,47020302,47062068,149,7
4020,45075888,47087324,149,7
4271,46853792,47050813,149,7
6119,47037635,47062362,149,7
6118,47037635,47062362,149,7
1291,47047824,47053369,149,7
1292,47047824,47015879,149,7
4603,47050813,47095083,149,7
452,43827527,47044612,149,7
3142,47090261,46874000,149,7
6091,47062068,47046050,149,7
2959,44009869,47043554,149,7
5340,43873266,46880894,149,7
4433,45019017,47020028,149,7
4420,46886775,47045813,149,7
453,43827527,44029513,149,7
454,43827527,47045260,149,7
4403,47050606,47020302,149,7
4404,47050606,47020302,149,7
5541,47084817,47062068,149,7
2958,44009869,43873266,149,7
5319,47043554,43873266,149,7
2956,44009869,43873266,149,7
2178,44885793,47024350,149,7
2179,44885793,47024350,149,7
5540,47084817,47062068,149,7
2957,44009869,47043554,149,7
3333,47115009,46864371,149,7
5147,66851623,63370894,1514,43
4018,67087787,62781011,1514,43
5830,66869356,72792314,1524,44
5871,72792301,72801782,1524,44
5872,72792301,72801782,1524,44
4324,72822547,72881033,1524,44
4325,72822547,72881033,1524,44
3510,73092057,66869356,1524,44
187,67100838,68027050,1524,44
5999,72817259,72801782,1524,44
5998,72817259,72801782,1524,44
3024,73042349,72895060,1524,44
5149,66851623,66869356,1524,44
4019,67087787,62781011,1524,44
5148,66851623,72792314,1524,44
5997,72817259,72801782,1524,44
673,72639022,73042349,1524,44
1306,72852633,72817259,1524,44
1307,72852633,72792301,1524,44
1308,72852633,72801782,1524,44
672,72639022,73042349,1524,44
63,73056333,68027050,1524,44
4003,73076102,66869356,1524,44
899,72876791,72832059,1524,44
3405,72797027,73076102,1533,45
3404,72797027,72817776,1533,45
1313,72852633,72797027,1533,45
